"country","country_code","year_week","age_group","new_cases","population","rate_14_day_per_100k","source"
"Ireland","IE","2021-22","25-49yr",1062,1749671,118.765184997637,"TESSy COVID-19"
"Ireland","IE","2021-23","25-49yr",832,1749671,108.24892222595,"TESSy COVID-19"
"Ireland","IE","2021-24","25-49yr",849,1749671,96.075204995682,"TESSy COVID-19"
"Ireland","IE","2021-25","25-49yr",905,1749671,100.247417943145,"TESSy COVID-19"
"Ireland","IE","2021-26","25-49yr",1158,1749671,117.907880967336,"TESSy COVID-19"
"Ireland","IE","2021-27","25-49yr",1333,1749671,142.369622631912,"TESSy COVID-19"
"Ireland","IE","2021-28","25-49yr",2412,1749671,214.040239565038,"TESSy COVID-19"
"Ireland","IE","2021-29","25-49yr",2903,1749671,303.771394736496,"TESSy COVID-19"
"Ireland","IE","2021-30","25-49yr",3308,1749671,354.981022146449,"TESSy COVID-19"
"Ireland","IE","2021-31","25-49yr",3667,1749671,398.646374089757,"TESSy COVID-19"
"Ireland","IE","2021-32","25-49yr",3791,1749671,426.251563865435,"TESSy COVID-19"
"Ireland","IE","2021-33","25-49yr",4288,1749671,461.743950719878,"TESSy COVID-19"
"Ireland","IE","2021-34","25-49yr",3793,1749671,461.858257923918,"TESSy COVID-19"
"Ireland","IE","2021-35","25-49yr",3523,1749671,418.13575237859,"TESSy COVID-19"
"Ireland","IE","2021-36","25-49yr",3234,1749671,386.186888849389,"TESSy COVID-19"
"Ireland","IE","2021-37","25-49yr",2973,1749671,354.752407738369,"TESSy COVID-19"
"Ireland","IE","2021-38","25-49yr",3273,1749671,356.981398217151,"TESSy COVID-19"
"Ireland","IE","2021-39","25-49yr",3183,1749671,368.983654641358,"TESSy COVID-19"
"Ireland","IE","2021-40","25-49yr",3556,1749671,385.158124013029,"TESSy COVID-19"
"Ireland","IE","2021-41","25-49yr",4528,1749671,462.029718729978,"TESSy COVID-19"
"Ireland","IE","2021-42","25-49yr",5569,1749671,577.079919596313,"TESSy COVID-19"
"Ireland","IE","2021-43","25-49yr",6582,1749671,694.473418145469,"TESSy COVID-19"
"Ireland","IE","2021-44","25-49yr",10234,1749671,961.094971568941,"TESSy COVID-19"
"Ireland","IE","2021-45","25-49yr",11252,1749671,1228.00229300251,"TESSy COVID-19"
"Ireland","IE","2021-46","25-49yr",12565,1749671,1361.22733931122,"TESSy COVID-19"
"Ireland","IE","2020-01","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-02","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-03","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-04","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-05","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-06","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-07","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-08","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-09","50-64yr",NA,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-10","50-64yr",3,863348,NA,"TESSy COVID-19"
"Ireland","IE","2020-11","50-64yr",41,863348,5.09643851610243,"TESSy COVID-19"
"Ireland","IE","2020-12","50-64yr",185,863348,26.1771614690716,"TESSy COVID-19"
"Ireland","IE","2020-13","50-64yr",417,863348,69.7285451521287,"TESSy COVID-19"
"Ireland","IE","2020-14","50-64yr",647,863348,123.241149571204,"TESSy COVID-19"
"Ireland","IE","2020-15","50-64yr",1165,863348,209.880604344946,"TESSy COVID-19"
"Ireland","IE","2020-16","50-64yr",1102,863348,262.582411727368,"TESSy COVID-19"
"Ireland","IE","2020-17","50-64yr",656,863348,203.625884347911,"TESSy COVID-19"
"Ireland","IE","2020-18","50-64yr",459,863348,129.148385123959,"TESSy COVID-19"
"Ireland","IE","2020-19","50-64yr",282,863348,85.8286577370886,"TESSy COVID-19"
"Ireland","IE","2020-20","50-64yr",196,863348,55.3658547885673,"TESSy COVID-19"
"Ireland","IE","2020-21","50-64yr",85,863348,32.5477096141996,"TESSy COVID-19"
"Ireland","IE","2020-22","50-64yr",91,863348,20.3857540644097,"TESSy COVID-19"
"Ireland","IE","2020-23","50-64yr",33,863348,14.3626903635614,"TESSy COVID-19"
"Ireland","IE","2020-24","50-64yr",15,863348,5.55975110847538,"TESSy COVID-19"
"Ireland","IE","2020-25","50-64yr",11,863348,3.01153185042416,"TESSy COVID-19"
"Ireland","IE","2020-26","50-64yr",13,863348,2.77987555423769,"TESSy COVID-19"
"Ireland","IE","2020-27","50-64yr",16,863348,3.35901629470387,"TESSy COVID-19"
"Ireland","IE","2020-28","50-64yr",12,863348,3.24318814661064,"TESSy COVID-19"
"Ireland","IE","2020-29","50-64yr",18,863348,3.47484444279711,"TESSy COVID-19"
"Ireland","IE","2020-30","50-64yr",17,863348,4.0539851832633,"TESSy COVID-19"
"Ireland","IE","2020-31","50-64yr",34,863348,5.90723555275509,"TESSy COVID-19"
"Ireland","IE","2020-32","50-64yr",84,863348,13.667721475002,"TESSy COVID-19"
"Ireland","IE","2020-33","50-64yr",81,863348,19.1116444353841,"TESSy COVID-19"
"Ireland","IE","2020-34","50-64yr",127,863348,24.0922548033933,"TESSy COVID-19"
"Ireland","IE","2020-35","50-64yr",107,863348,27.1037866538175,"TESSy COVID-19"
"Ireland","IE","2020-36","50-64yr",131,863348,27.5670992461904,"TESSy COVID-19"
"Ireland","IE","2020-37","50-64yr",223,863348,41.0031644250059,"TESSy COVID-19"
"Ireland","IE","2020-38","50-64yr",318,863348,62.6630281184412,"TESSy COVID-19"
"Ireland","IE","2020-39","50-64yr",375,863348,80.2689066286133,"TESSy COVID-19"
"Ireland","IE","2020-40","50-64yr",540,863348,105.982755505312,"TESSy COVID-19"
"Ireland","IE","2020-41","50-64yr",775,863348,152.314014742607,"TESSy COVID-19"
"Ireland","IE","2020-42","50-64yr",1230,863348,232.23543692694,"TESSy COVID-19"
"Ireland","IE","2020-43","50-64yr",1232,863348,285.16890060555,"TESSy COVID-19"
"Ireland","IE","2020-44","50-64yr",786,863348,233.741202852152,"TESSy COVID-19"
"Ireland","IE","2020-45","50-64yr",478,863348,146.406779189852,"TESSy COVID-19"
"Ireland","IE","2020-46","50-64yr",431,863348,105.287786616753,"TESSy COVID-19"
"Ireland","IE","2020-47","50-64yr",360,863348,91.6200651417505,"TESSy COVID-19"
"Ireland","IE","2020-48","50-64yr",278,863348,73.8983584834852,"TESSy COVID-19"
"Ireland","IE","2020-49","50-64yr",311,863348,68.2227792269166,"TESSy COVID-19"
"Ireland","IE","2020-50","50-64yr",331,863348,74.3616710758582,"TESSy COVID-19"
"Ireland","IE","2020-51","50-64yr",706,863348,120.113789572687,"TESSy COVID-19"
"Ireland","IE","2020-52","50-64yr",1159,863348,216.019496193887,"TESSy COVID-19"
"Ireland","IE","2020-53","50-64yr",4064,863348,604.970417490977,"TESSy COVID-19"
"Ireland","IE","2021-01","50-64yr",9132,863348,1528.46824223836,"TESSy COVID-19"
"Ireland","IE","2021-02","50-64yr",4778,863348,1611.16953997693,"TESSy COVID-19"
"Ireland","IE","2021-03","50-64yr",2787,863348,876.239940325338,"TESSy COVID-19"
"Ireland","IE","2021-04","50-64yr",1563,863348,503.852444205581,"TESSy COVID-19"
"Ireland","IE","2021-05","50-64yr",1208,863348,320.95979836636,"TESSy COVID-19"
"Ireland","IE","2021-06","50-64yr",932,863348,247.872236919527,"TESSy COVID-19"
"Ireland","IE","2021-07","50-64yr",807,863348,201.425149534139,"TESSy COVID-19"
"Ireland","IE","2021-08","50-64yr",652,863348,168.993268068033,"TESSy COVID-19"
"Ireland","IE","2021-09","50-64yr",538,863348,137.835496230952,"TESSy COVID-19"
"Ireland","IE","2021-10","50-64yr",490,863348,119.071336239848,"TESSy COVID-19"
"Ireland","IE","2021-11","50-64yr",457,863348,109.689256244296,"TESSy COVID-19"
"Ireland","IE","2021-12","50-64yr",495,863348,110.268396984762,"TESSy COVID-19"
"Ireland","IE","2021-13","50-64yr",472,863348,112.00581920616,"TESSy COVID-19"
"Ireland","IE","2021-14","50-64yr",367,863348,97.1798162502259,"TESSy COVID-19"
"Ireland","IE","2021-15","50-64yr",366,863348,84.9020325523428,"TESSy COVID-19"
"Ireland","IE","2021-16","50-64yr",408,863348,89.6509866241655,"TESSy COVID-19"
"Ireland","IE","2021-17","50-64yr",396,863348,93.1258310669626,"TESSy COVID-19"
"Ireland","IE","2021-18","50-64yr",364,863348,88.0293925508601,"TESSy COVID-19"
"Ireland","IE","2021-19","50-64yr",347,863348,82.3538132942915,"TESSy COVID-19"
"Ireland","IE","2021-20","50-64yr",340,863348,79.5739377400538,"TESSy COVID-19"
"Ireland","IE","2021-21","50-64yr",290,863348,72.9717332987393,"TESSy COVID-19"
"Ireland","IE","2021-22","50-64yr",254,863348,63.0105125627209,"TESSy COVID-19"
"Ireland","IE","2021-23","50-64yr",157,863348,47.6053688663204,"TESSy COVID-19"
"Ireland","IE","2021-24","50-64yr",162,863348,36.9491792417426,"TESSy COVID-19"
"Ireland","IE","2021-25","50-64yr",217,863348,43.8988681273368,"TESSy COVID-19"
"Ireland","IE","2021-26","50-64yr",226,863348,51.311869605304,"TESSy COVID-19"
"Ireland","IE","2021-27","50-64yr",252,863348,55.3658547885673,"TESSy COVID-19"
"Ireland","IE","2021-28","50-64yr",472,863348,83.8595792195036,"TESSy COVID-19"
"Ireland","IE","2021-29","50-64yr",653,863348,130.306666604892,"TESSy COVID-19"
"Ireland","IE","2021-30","50-64yr",736,863348,160.885297701506,"TESSy COVID-19"
"Ireland","IE","2021-31","50-64yr",889,863348,188.22074065151,"TESSy COVID-19"
"Ireland","IE","2021-32","50-64yr",1189,863348,240.690891737747,"TESSy COVID-19"
"Ireland","IE","2021-33","50-64yr",1480,863348,309.14532726085,"TESSy COVID-19"
"Ireland","IE","2021-34","50-64yr",1353,863348,328.141143548141,"TESSy COVID-19"
"Ireland","IE","2021-35","50-64yr",1224,863348,298.489137636272,"TESSy COVID-19"
"Ireland","IE","2021-36","50-64yr",1012,863348,258.991739136478,"TESSy COVID-19"
"Ireland","IE","2021-37","50-64yr",948,863348,227.023170262745,"TESSy COVID-19"
"Ireland","IE","2021-38","50-64yr",1119,863348,239.416782108721,"TESSy COVID-19"
"Ireland","IE","2021-39","50-64yr",1306,863348,280.8832591261,"TESSy COVID-19"
"Ireland","IE","2021-40","50-64yr",1666,863348,344.2412561331,"TESSy COVID-19"
"Ireland","IE","2021-41","50-64yr",2013,863348,426.131756835019,"TESSy COVID-19"
"Ireland","IE","2021-42","50-64yr",2503,863348,523.079916789058,"TESSy COVID-19"
"Ireland","IE","2021-43","50-64yr",2817,863348,616.205747856021,"TESSy COVID-19"
"Ireland","IE","2021-44","50-64yr",4099,863348,801.067472212827,"TESSy COVID-19"
"Ireland","IE","2021-45","50-64yr",4593,863348,1006.77826322642,"TESSy COVID-19"
"Ireland","IE","2021-46","50-64yr",4732,863348,1080.09748096944,"TESSy COVID-19"
"Ireland","IE","2020-01","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-02","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-03","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-04","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-05","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-06","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-07","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-08","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-09","65-79yr",NA,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-10","65-79yr",2,545508,NA,"TESSy COVID-19"
"Ireland","IE","2020-11","65-79yr",18,545508,3.66630736854455,"TESSy COVID-19"
"Ireland","IE","2020-12","65-79yr",73,545508,16.6816985268777,"TESSy COVID-19"
"Ireland","IE","2020-13","65-79yr",245,545508,58.2942871598583,"TESSy COVID-19"
"Ireland","IE","2020-14","65-79yr",393,545508,116.955205056571,"TESSy COVID-19"
"Ireland","IE","2020-15","65-79yr",477,545508,159.484370531688,"TESSy COVID-19"
"Ireland","IE","2020-16","65-79yr",547,545508,187.714937269481,"TESSy COVID-19"
"Ireland","IE","2020-17","65-79yr",498,545508,191.564560006453,"TESSy COVID-19"
"Ireland","IE","2020-18","65-79yr",239,545508,135.103426530867,"TESSy COVID-19"
"Ireland","IE","2020-19","65-79yr",137,545508,68.9265785286375,"TESSy COVID-19"
"Ireland","IE","2020-20","65-79yr",68,545508,37.5796505275816,"TESSy COVID-19"
"Ireland","IE","2020-21","65-79yr",46,545508,20.8979520007039,"TESSy COVID-19"
"Ireland","IE","2020-22","65-79yr",37,545508,15.2151755794599,"TESSy COVID-19"
"Ireland","IE","2020-23","65-79yr",19,545508,10.2656606319247,"TESSy COVID-19"
"Ireland","IE","2020-24","65-79yr",10,545508,5.3161456843896,"TESSy COVID-19"
"Ireland","IE","2020-25","65-79yr",7,545508,3.11636126326287,"TESSy COVID-19"
"Ireland","IE","2020-26","65-79yr",5,545508,2.19978442112673,"TESSy COVID-19"
"Ireland","IE","2020-27","65-79yr",4,545508,1.64983831584505,"TESSy COVID-19"
"Ireland","IE","2020-28","65-79yr",8,545508,2.19978442112673,"TESSy COVID-19"
"Ireland","IE","2020-29","65-79yr",15,545508,4.21625347382623,"TESSy COVID-19"
"Ireland","IE","2020-30","65-79yr",8,545508,4.21625347382623,"TESSy COVID-19"
"Ireland","IE","2020-31","65-79yr",13,545508,3.84962273697178,"TESSy COVID-19"
"Ireland","IE","2020-32","65-79yr",17,545508,5.49946105281682,"TESSy COVID-19"
"Ireland","IE","2020-33","65-79yr",31,545508,8.79913768450692,"TESSy COVID-19"
"Ireland","IE","2020-34","65-79yr",38,545508,12.6487604214787,"TESSy COVID-19"
"Ireland","IE","2020-35","65-79yr",31,545508,12.6487604214787,"TESSy COVID-19"
"Ireland","IE","2020-36","65-79yr",59,545508,16.4983831584505,"TESSy COVID-19"
"Ireland","IE","2020-37","65-79yr",97,545508,28.5971974746475,"TESSy COVID-19"
"Ireland","IE","2020-38","65-79yr",161,545508,47.2953650542247,"TESSy COVID-19"
"Ireland","IE","2020-39","65-79yr",145,545508,56.0945027387316,"TESSy COVID-19"
"Ireland","IE","2020-40","65-79yr",186,545508,60.6773869494123,"TESSy COVID-19"
"Ireland","IE","2020-41","65-79yr",294,545508,87.9913768450692,"TESSy COVID-19"
"Ireland","IE","2020-42","65-79yr",424,545508,131.620434530749,"TESSy COVID-19"
"Ireland","IE","2020-43","65-79yr",484,545508,166.450354531923,"TESSy COVID-19"
"Ireland","IE","2020-44","65-79yr",314,545508,146.285664004928,"TESSy COVID-19"
"Ireland","IE","2020-45","65-79yr",229,545508,99.5402450559845,"TESSy COVID-19"
"Ireland","IE","2020-46","65-79yr",205,545508,79.5588698974167,"TESSy COVID-19"
"Ireland","IE","2020-47","65-79yr",172,545508,69.1098938970648,"TESSy COVID-19"
"Ireland","IE","2020-48","65-79yr",133,545508,55.9111873703044,"TESSy COVID-19"
"Ireland","IE","2020-49","65-79yr",155,545508,52.7948261070415,"TESSy COVID-19"
"Ireland","IE","2020-50","65-79yr",129,545508,52.0615646333326,"TESSy COVID-19"
"Ireland","IE","2020-51","65-79yr",262,545508,71.6763090550459,"TESSy COVID-19"
"Ireland","IE","2020-52","65-79yr",433,545508,127.404181056923,"TESSy COVID-19"
"Ireland","IE","2020-53","65-79yr",1451,545508,345.366154116897,"TESSy COVID-19"
"Ireland","IE","2021-01","65-79yr",3246,545508,861.032285502687,"TESSy COVID-19"
"Ireland","IE","2021-02","65-79yr",1986,545508,959.106007611254,"TESSy COVID-19"
"Ireland","IE","2021-03","65-79yr",1178,545508,580.009825703748,"TESSy COVID-19"
"Ireland","IE","2021-04","65-79yr",798,545508,362.231168012202,"TESSy COVID-19"
"Ireland","IE","2021-05","65-79yr",553,545508,247.659062745184,"TESSy COVID-19"
"Ireland","IE","2021-06","65-79yr",406,545508,175.799438321711,"TESSy COVID-19"
"Ireland","IE","2021-07","65-79yr",355,545508,139.50299537312,"TESSy COVID-19"
"Ireland","IE","2021-08","65-79yr",255,545508,111.822374740609,"TESSy COVID-19"
"Ireland","IE","2021-09","65-79yr",225,545508,87.9913768450692,"TESSy COVID-19"
"Ireland","IE","2021-10","65-79yr",219,545508,81.392023581689,"TESSy COVID-19"
"Ireland","IE","2021-11","65-79yr",247,545508,85.424961687088,"TESSy COVID-19"
"Ireland","IE","2021-12","65-79yr",199,545508,81.7586543185435,"TESSy COVID-19"
"Ireland","IE","2021-13","65-79yr",178,545508,69.1098938970648,"TESSy COVID-19"
"Ireland","IE","2021-14","65-79yr",137,545508,57.7443410545767,"TESSy COVID-19"
"Ireland","IE","2021-15","65-79yr",107,545508,44.7289498962435,"TESSy COVID-19"
"Ireland","IE","2021-16","65-79yr",152,545508,47.4786804226519,"TESSy COVID-19"
"Ireland","IE","2021-17","65-79yr",106,545508,47.2953650542247,"TESSy COVID-19"
"Ireland","IE","2021-18","65-79yr",92,545508,36.296442948591,"TESSy COVID-19"
"Ireland","IE","2021-19","65-79yr",74,545508,30.4303511589198,"TESSy COVID-19"
"Ireland","IE","2021-20","65-79yr",53,545508,23.2810517902579,"TESSy COVID-19"
"Ireland","IE","2021-21","65-79yr",31,545508,15.3984909478871,"TESSy COVID-19"
"Ireland","IE","2021-22","65-79yr",48,545508,14.481914105751,"TESSy COVID-19"
"Ireland","IE","2021-23","65-79yr",41,545508,16.3150677900233,"TESSy COVID-19"
"Ireland","IE","2021-24","65-79yr",33,545508,13.5653372636148,"TESSy COVID-19"
"Ireland","IE","2021-25","65-79yr",57,545508,16.4983831584505,"TESSy COVID-19"
"Ireland","IE","2021-26","65-79yr",60,545508,21.4478981059856,"TESSy COVID-19"
"Ireland","IE","2021-27","65-79yr",80,545508,25.6641515798118,"TESSy COVID-19"
"Ireland","IE","2021-28","65-79yr",159,545508,43.8123730541074,"TESSy COVID-19"
"Ireland","IE","2021-29","65-79yr",195,545508,64.8936404232385,"TESSy COVID-19"
"Ireland","IE","2021-30","65-79yr",210,545508,74.2427242130271,"TESSy COVID-19"
"Ireland","IE","2021-31","65-79yr",283,545508,90.3744766346231,"TESSy COVID-19"
"Ireland","IE","2021-32","65-79yr",413,545508,127.58749642535,"TESSy COVID-19"
"Ireland","IE","2021-33","65-79yr",550,545508,176.53269979542,"TESSy COVID-19"
"Ireland","IE","2021-34","65-79yr",592,545508,209.346150743894,"TESSy COVID-19"
"Ireland","IE","2021-35","65-79yr",633,545508,224.561326323354,"TESSy COVID-19"
"Ireland","IE","2021-36","65-79yr",461,545508,200.547013059387,"TESSy COVID-19"
"Ireland","IE","2021-37","65-79yr",467,545508,170.116661900467,"TESSy COVID-19"
"Ireland","IE","2021-38","65-79yr",537,545508,184.048629900936,"TESSy COVID-19"
"Ireland","IE","2021-39","65-79yr",753,545508,236.476825271123,"TESSy COVID-19"
"Ireland","IE","2021-40","65-79yr",943,545508,310.902864852578,"TESSy COVID-19"
"Ireland","IE","2021-41","65-79yr",1181,545508,389.361842539431,"TESSy COVID-19"
"Ireland","IE","2021-42","65-79yr",1517,545508,494.58486401666,"TESSy COVID-19"
"Ireland","IE","2021-43","65-79yr",1595,545508,570.477426545532,"TESSy COVID-19"
"Ireland","IE","2021-44","65-79yr",2079,545508,673.500663601634,"TESSy COVID-19"
"Ireland","IE","2021-45","65-79yr",2215,545508,787.156192026515,"TESSy COVID-19"
"Ireland","IE","2021-46","65-79yr",2285,545508,824.919157922524,"TESSy COVID-19"
"Ireland","IE","2020-01","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-02","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-03","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-04","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-05","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-06","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-07","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-08","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-09","80+yr",NA,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-10","80+yr",0,170706,NA,"TESSy COVID-19"
"Ireland","IE","2020-11","80+yr",5,170706,2.92901245416096,"TESSy COVID-19"
"Ireland","IE","2020-12","80+yr",66,170706,41.5919768490856,"TESSy COVID-19"
"Ireland","IE","2020-13","80+yr",146,170706,124.190128056425,"TESSy COVID-19"
"Ireland","IE","2020-14","80+yr",364,170706,298.759270324417,"TESSy COVID-19"
"Ireland","IE","2020-15","80+yr",498,170706,504.961747097349,"TESSy COVID-19"
"Ireland","IE","2020-16","80+yr",736,170706,722.880273686924,"TESSy COVID-19"
"Ireland","IE","2020-17","80+yr",1073,170706,1059.71670591543,"TESSy COVID-19"
"Ireland","IE","2020-18","80+yr",358,170706,838.283364380865,"TESSy COVID-19"
"Ireland","IE","2020-19","80+yr",167,170706,307.5463076869,"TESSy COVID-19"
"Ireland","IE","2020-20","80+yr",61,170706,133.56296790974,"TESSy COVID-19"
"Ireland","IE","2020-21","80+yr",53,170706,66.7814839548698,"TESSy COVID-19"
"Ireland","IE","2020-22","80+yr",60,170706,66.1956814640376,"TESSy COVID-19"
"Ireland","IE","2020-23","80+yr",13,170706,42.7635818307499,"TESSy COVID-19"
"Ireland","IE","2020-24","80+yr",17,170706,17.5740747249657,"TESSy COVID-19"
"Ireland","IE","2020-25","80+yr",10,170706,15.8166672524692,"TESSy COVID-19"
"Ireland","IE","2020-26","80+yr",12,170706,12.8876547983082,"TESSy COVID-19"
"Ireland","IE","2020-27","80+yr",2,170706,8.20123487165068,"TESSy COVID-19"
"Ireland","IE","2020-28","80+yr",2,170706,2.34320996332876,"TESSy COVID-19"
"Ireland","IE","2020-29","80+yr",5,170706,4.10061743582534,"TESSy COVID-19"
"Ireland","IE","2020-30","80+yr",3,170706,4.68641992665753,"TESSy COVID-19"
"Ireland","IE","2020-31","80+yr",5,170706,4.68641992665753,"TESSy COVID-19"
"Ireland","IE","2020-32","80+yr",3,170706,4.68641992665753,"TESSy COVID-19"
"Ireland","IE","2020-33","80+yr",10,170706,7.61543238081848,"TESSy COVID-19"
"Ireland","IE","2020-34","80+yr",7,170706,9.95864234414725,"TESSy COVID-19"
"Ireland","IE","2020-35","80+yr",14,170706,12.301852307476,"TESSy COVID-19"
"Ireland","IE","2020-36","80+yr",45,170706,34.5623469590993,"TESSy COVID-19"
"Ireland","IE","2020-37","80+yr",35,170706,46.8641992665753,"TESSy COVID-19"
"Ireland","IE","2020-38","80+yr",38,170706,42.7635818307499,"TESSy COVID-19"
"Ireland","IE","2020-39","80+yr",59,170706,56.8228416107225,"TESSy COVID-19"
"Ireland","IE","2020-40","80+yr",76,170706,79.0833362623458,"TESSy COVID-19"
"Ireland","IE","2020-41","80+yr",142,170706,127.704943001418,"TESSy COVID-19"
"Ireland","IE","2020-42","80+yr",152,170706,172.225932304664,"TESSy COVID-19"
"Ireland","IE","2020-43","80+yr",218,170706,216.746921607911,"TESSy COVID-19"
"Ireland","IE","2020-44","80+yr",161,170706,222.0191440254,"TESSy COVID-19"
"Ireland","IE","2020-45","80+yr",150,170706,182.184574648811,"TESSy COVID-19"
"Ireland","IE","2020-46","80+yr",165,170706,184.52778461214,"TESSy COVID-19"
"Ireland","IE","2020-47","80+yr",96,170706,152.894450107202,"TESSy COVID-19"
"Ireland","IE","2020-48","80+yr",100,170706,114.817288203109,"TESSy COVID-19"
"Ireland","IE","2020-49","80+yr",125,170706,131.805560437243,"TESSy COVID-19"
"Ireland","IE","2020-50","80+yr",80,170706,120.089510620599,"TESSy COVID-19"
"Ireland","IE","2020-51","80+yr",144,170706,131.219757946411,"TESSy COVID-19"
"Ireland","IE","2020-52","80+yr",202,170706,202.687661827938,"TESSy COVID-19"
"Ireland","IE","2020-53","80+yr",552,170706,441.695078087472,"TESSy COVID-19"
"Ireland","IE","2021-01","80+yr",1417,170706,1153.44510444858,"TESSy COVID-19"
"Ireland","IE","2021-02","80+yr",1485,170706,1699.99882839502,"TESSy COVID-19"
"Ireland","IE","2021-03","80+yr",1073,170706,1498.48277154875,"TESSy COVID-19"
"Ireland","IE","2021-04","80+yr",739,170706,1061.47411338793,"TESSy COVID-19"
"Ireland","IE","2021-05","80+yr",474,170706,710.578421379448,"TESSy COVID-19"
"Ireland","IE","2021-06","80+yr",231,170706,412.990756036695,"TESSy COVID-19"
"Ireland","IE","2021-07","80+yr",222,170706,265.368528346983,"TESSy COVID-19"
"Ireland","IE","2021-08","80+yr",182,170706,236.664206296205,"TESSy COVID-19"
"Ireland","IE","2021-09","80+yr",81,170706,154.066055088866,"TESSy COVID-19"
"Ireland","IE","2021-10","80+yr",66,170706,86.1129661523321,"TESSy COVID-19"
"Ireland","IE","2021-11","80+yr",92,170706,92.5567935514862,"TESSy COVID-19"
"Ireland","IE","2021-12","80+yr",66,170706,92.5567935514862,"TESSy COVID-19"
"Ireland","IE","2021-13","80+yr",62,170706,74.9827188265205,"TESSy COVID-19"
"Ireland","IE","2021-14","80+yr",30,170706,53.8938291565616,"TESSy COVID-19"
"Ireland","IE","2021-15","80+yr",20,170706,29.2901245416096,"TESSy COVID-19"
"Ireland","IE","2021-16","80+yr",31,170706,29.8759270324417,"TESSy COVID-19"
"Ireland","IE","2021-17","80+yr",17,170706,28.1185195599452,"TESSy COVID-19"
"Ireland","IE","2021-18","80+yr",8,170706,14.6450622708048,"TESSy COVID-19"
"Ireland","IE","2021-19","80+yr",13,170706,12.301852307476,"TESSy COVID-19"
"Ireland","IE","2021-20","80+yr",5,170706,10.5444448349794,"TESSy COVID-19"
"Ireland","IE","2021-21","80+yr",12,170706,9.95864234414725,"TESSy COVID-19"
"Ireland","IE","2021-22","80+yr",8,170706,11.7160498166438,"TESSy COVID-19"
"Ireland","IE","2021-23","80+yr",6,170706,8.20123487165068,"TESSy COVID-19"
"Ireland","IE","2021-24","80+yr",11,170706,9.95864234414725,"TESSy COVID-19"
"Ireland","IE","2021-25","80+yr",8,170706,11.1302473258116,"TESSy COVID-19"
"Ireland","IE","2021-26","80+yr",12,170706,11.7160498166438,"TESSy COVID-19"
"Ireland","IE","2021-27","80+yr",17,170706,16.9882722341335,"TESSy COVID-19"
"Ireland","IE","2021-28","80+yr",34,170706,29.8759270324417,"TESSy COVID-19"
"Ireland","IE","2021-29","80+yr",48,170706,48.0358042482397,"TESSy COVID-19"
"Ireland","IE","2021-30","80+yr",54,170706,59.7518540648835,"TESSy COVID-19"
"Ireland","IE","2021-31","80+yr",119,170706,101.343830913969,"TESSy COVID-19"
"Ireland","IE","2021-32","80+yr",161,170706,164.024697433014,"TESSy COVID-19"
"Ireland","IE","2021-33","80+yr",225,170706,226.119761461226,"TESSy COVID-19"
"Ireland","IE","2021-34","80+yr",255,170706,281.185195599452,"TESSy COVID-19"
"Ireland","IE","2021-35","80+yr",250,170706,295.830257870256,"TESSy COVID-19"
"Ireland","IE","2021-36","80+yr",144,170706,230.806181387883,"TESSy COVID-19"
"Ireland","IE","2021-37","80+yr",200,170706,201.516056846274,"TESSy COVID-19"
"Ireland","IE","2021-38","80+yr",216,170706,243.693836186192,"TESSy COVID-19"
"Ireland","IE","2021-39","80+yr",195,170706,240.764823732031,"TESSy COVID-19"
"Ireland","IE","2021-40","80+yr",293,170706,285.871615526109,"TESSy COVID-19"
